Date,Open,High,Low,Close,Adj Close,Volume
2001-05-16,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-17,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-18,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-21,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-22,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-23,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-24,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-25,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-28,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-29,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-30,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-05-31,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-01,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-04,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-05,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-06,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-07,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-08,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-11,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-12,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-13,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-14,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-15,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-18,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-19,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-20,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-21,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-22,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-25,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-26,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-27,14.38999939,14.38999939,14.38999939,14.38999939,5.330828667,0
2001-06-28,13.39999866,13.39999866,13.39999866,13.39999866,4.964078903,125000
2001-06-29,13.39999866,13.39999866,13.39999866,13.39999866,4.964078903,0
2001-07-02,12.76999855,12.76999855,12.76999855,12.76999855,4.73069334,193270
2001-07-03,12.18999863,12.18999863,12.18999863,12.18999863,4.515830517,797185
2001-07-04,12.04999924,12.04999924,12.04999924,12.04999924,4.463966846,583260
2001-07-05,12.89999866,12.89999866,12.89999866,12.89999866,4.778851986,347180
2001-07-06,12.90999889,12.90999889,12.90999889,12.90999889,4.782556534,378485
2001-07-09,13.47999859,13.47999859,13.47999859,13.47999859,4.993715286,930905
2001-07-10,14.49999905,14.49999905,14.49999905,14.49999905,5.37157774,2009265
2001-07-11,14.95999908,14.95999908,14.95999908,14.95999908,5.541986942,1921740
2001-07-12,14.88999939,14.88999939,14.88999939,14.88999939,5.516055584,1693280
2001-07-13,14.01999855,14.01999855,14.01999855,14.01999855,5.193760872,1144720
2001-07-16,13.75999928,13.75999928,13.75999928,13.75999928,5.097442627,906955
2001-07-17,14.0899992,14.0899992,14.0899992,14.0899992,5.219691753,592030
2001-07-18,14.19999886,14.19999886,14.19999886,14.19999886,5.26044178,440000
2001-07-19,14.13999939,14.13999939,14.13999939,14.13999939,5.238215446,266255
2001-07-20,14.29999924,14.29999924,14.29999924,14.29999924,5.297487736,767120
2001-07-24,15.49999905,15.49999905,15.49999905,15.49999905,5.742031574,3683750
2001-07-25,14.95999908,14.95999908,14.95999908,14.95999908,5.541986942,4385180
2001-07-26,14.91999912,14.91999912,14.91999912,14.91999912,5.527168751,723840
2001-07-27,13.90999889,13.90999889,13.90999889,13.90999889,5.153010368,809365
2001-07-30,13.18999863,13.18999863,13.18999863,13.18999863,4.886283398,588120
2001-07-31,14.20999908,14.20999908,14.20999908,14.20999908,5.264146328,954300
2001-08-01,13.69999886,13.69999886,13.69999886,13.69999886,5.075214386,536395
2001-08-02,13.87999916,13.87999916,13.87999916,13.87999916,5.141896725,890350
2001-08-03,13.91999912,13.91999912,13.91999912,13.91999912,5.156715393,229875
2001-08-06,14.3399992,14.3399992,14.3399992,14.3399992,5.312305927,383200
2001-08-07,14.82999897,14.82999897,14.82999897,14.82999897,5.493828773,577715
2001-08-08,14.96999931,14.96999931,14.96999931,14.96999931,5.54569149,1199325
2001-08-09,15.06999874,15.06999874,15.06999874,15.06999874,5.582736492,696715
2001-08-10,15.30999947,15.30999947,15.30999947,15.30999947,5.671646595,4270670
2001-08-13,15.74999905,15.74999905,15.74999905,15.74999905,5.834646225,2638275
2001-08-14,15.88999939,15.88999939,15.88999939,15.88999939,5.886507988,1396290
2001-08-15,15.88999939,15.88999939,15.88999939,15.88999939,5.886507988,0
2001-08-16,16.52999878,16.52999878,16.52999878,16.52999878,6.123600483,2103920
2001-08-17,16.33999825,16.33999825,16.33999825,16.33999825,6.053211689,1114355
2001-08-20,15.51999855,15.51999855,15.51999855,15.51999855,5.749441147,423000
2001-08-21,14.70999908,14.70999908,14.70999908,14.70999908,5.449373245,1322690
2001-08-22,14.70999908,14.70999908,14.70999908,14.70999908,5.449373245,0
2001-08-23,15.00999928,15.00999928,15.00999928,15.00999928,5.560508728,1838805
2001-08-24,15.01999855,15.01999855,15.01999855,15.01999855,5.564213753,410490
2001-08-27,15.30999947,15.30999947,15.30999947,15.30999947,5.671646595,688160
2001-08-28,14.59999943,14.59999943,14.59999943,14.59999943,5.408623219,477550
2001-08-29,14.99999905,14.99999905,14.99999905,14.99999905,5.556804657,1409950
2001-08-30,14.95999908,14.95999908,14.95999908,14.95999908,5.541986942,717135
2001-08-31,15.19999886,15.19999886,15.19999886,15.19999886,5.630895615,501265
2001-09-03,15.17999935,15.17999935,15.17999935,15.17999935,5.623486996,415530
2001-09-04,15.27999878,15.27999878,15.27999878,15.27999878,5.660531998,1394015
2001-09-05,15.19999886,15.19999886,15.19999886,15.19999886,5.630895615,619940
2001-09-06,15.1099987,15.1099987,15.1099987,15.1099987,5.597555161,1250370
2001-09-07,14.92999935,14.92999935,14.92999935,14.92999935,5.530873299,360480
2001-09-10,14.97999859,14.97999859,14.97999859,14.97999859,5.549396038,224115
2001-09-11,14.98999882,14.98999882,14.98999882,14.98999882,5.553099632,142990
2001-09-12,13.98999882,13.98999882,13.98999882,13.98999882,5.182646751,766350
2001-09-13,14.18999863,14.18999863,14.18999863,14.18999863,5.256737709,870705
2001-09-14,13.37999916,13.37999916,13.37999916,13.37999916,4.956670284,680925
2001-09-17,12.68999863,12.68999863,12.68999863,12.68999863,4.701057434,469840
2001-09-18,13.06999874,13.06999874,13.06999874,13.06999874,4.841829777,367080
2001-09-19,14.25999928,14.25999928,14.25999928,14.25999928,5.282670021,819280
2001-09-20,14.00999928,14.00999928,14.00999928,14.00999928,5.190056324,651105
2001-09-21,13.80999947,13.80999947,13.80999947,13.80999947,5.11596489,187335
2001-09-24,13.64999866,13.64999866,13.64999866,13.64999866,5.0566926,321395
2001-09-25,14.22999859,14.22999859,14.22999859,14.22999859,5.271556377,328875
2001-09-26,13.92999935,13.92999935,13.92999935,13.92999935,5.160419464,347980
2001-09-27,13.67999935,13.67999935,13.67999935,13.67999935,5.067806721,2524775
2001-09-28,13.80999947,13.80999947,13.80999947,13.80999947,5.11596489,506985
2001-10-01,13.41999912,13.41999912,13.41999912,13.41999912,4.971488476,546710
2001-10-02,13.41999912,13.41999912,13.41999912,13.41999912,4.971488476,0
2001-10-03,14.12999916,14.12999916,14.12999916,14.12999916,5.234510422,5692050
2001-10-04,13.70999908,13.70999908,13.70999908,13.70999908,5.078919411,924580
2001-10-05,14.01999855,14.01999855,14.01999855,14.01999855,5.193760872,677285
2001-10-08,13.95999908,13.95999908,13.95999908,13.95999908,5.171533108,402320
2001-10-09,13.97999859,13.97999859,13.97999859,13.97999859,5.178941727,177925
2001-10-10,13.66999912,13.66999912,13.66999912,13.66999912,5.064101696,407905
2001-10-11,14.00999928,14.00999928,14.00999928,14.00999928,5.190056324,2498970
2001-10-12,14.20999908,14.20999908,14.20999908,14.20999908,5.264146328,1878790
2001-10-15,14.73999882,14.73999882,14.73999882,14.73999882,5.460488319,1802185
2001-10-16,15.27999878,15.27999878,15.27999878,15.27999878,5.660531998,1677055
2001-10-17,15.24999905,15.24999905,15.24999905,15.24999905,5.649418354,2040605
2001-10-18,15.02999878,15.02999878,15.02999878,15.02999878,5.567919731,920930
2001-10-19,15.31999874,15.31999874,15.31999874,15.31999874,5.675351143,1752685
2001-10-22,16.84999847,16.84999847,16.84999847,16.84999847,6.242145061,4319365
2001-10-23,17.30999947,17.30999947,17.30999947,17.30999947,6.412553787,2825775
2001-10-24,16.04999924,16.04999924,16.04999924,16.04999924,5.945781708,2490140
2001-10-25,16.37999916,16.37999916,16.37999916,16.37999916,6.068030834,2104305
2001-10-26,16.37999916,16.37999916,16.37999916,16.37999916,6.068030834,0
2001-10-29,16.55999947,16.55999947,16.55999947,16.55999947,6.134713173,2214445
2001-10-30,15.94999886,15.94999886,15.94999886,15.94999886,5.908735752,1186215
2001-10-31,16.94999886,16.94999886,16.94999886,16.94999886,6.279190063,3278375
2001-11-01,16.69999886,16.69999886,16.69999886,16.69999886,6.18657732,3745520
2001-11-02,16.55999947,16.55999947,16.55999947,16.55999947,6.134713173,2724260
2001-11-05,16.15999985,16.15999985,16.15999985,16.15999985,5.986531734,3661565
2001-11-06,16.56999969,16.56999969,16.56999969,16.56999969,6.138418198,9528745
2001-11-07,16.66999817,16.66999817,16.66999817,16.66999817,6.1754632,11216095
2001-11-08,17.40999985,17.40999985,17.40999985,17.40999985,6.449599743,10471785
2001-11-09,18.20999908,18.20999908,18.20999908,18.20999908,6.745961666,9997435
2001-11-12,17.6799984,17.6799984,17.6799984,17.6799984,6.549621582,3916015
2001-11-13,17.95999908,17.95999908,17.95999908,17.95999908,6.653348923,3998125
2001-11-14,18.75999832,18.75999832,18.75999832,18.75999832,6.949710846,2377325
2001-11-15,18.87999916,18.87999916,18.87999916,18.87999916,6.994166374,5138670
2001-11-16,18.87999916,18.87999916,18.87999916,18.87999916,6.994166374,0
2001-11-19,20.06999969,20.06999969,20.06999969,20.06999969,7.435006142,7807030
2001-11-20,19.84999847,19.84999847,19.84999847,19.84999847,7.353505135,8455125
2001-11-21,20.21999931,20.21999931,20.21999931,20.21999931,7.490573406,8445905
2001-11-22,20.69999886,20.69999886,20.69999886,20.69999886,7.668390751,4668940
2001-11-23,20.75999832,20.75999832,20.75999832,20.75999832,7.690618515,3033670
2001-11-26,20.26999855,20.26999855,20.26999855,20.26999855,7.509094715,3127650
2001-11-27,19.98999977,19.98999977,19.98999977,19.98999977,7.405369282,2916285
2001-11-28,20.37999916,20.37999916,20.37999916,20.37999916,7.54984808,2950330
2001-11-29,20.79999924,20.79999924,20.79999924,20.79999924,7.705437183,2965025
2001-11-30,20.79999924,20.79999924,20.79999924,20.79999924,7.705437183,0
2001-12-03,21.21999931,21.21999931,21.21999931,21.21999931,7.86102581,1837730
2001-12-04,22.14999962,22.14999962,22.14999962,22.14999962,8.205550194,2384365
2001-12-05,21.62999916,21.62999916,21.62999916,21.62999916,8.01291275,2044470
2001-12-06,21.56999969,21.56999969,21.56999969,21.56999969,7.99068594,2510505
2001-12-07,20.34999847,20.34999847,20.34999847,20.34999847,7.538733006,1846340
2001-12-10,20.56999969,20.56999969,20.56999969,20.56999969,7.620231628,1923500
2001-12-11,20.90999985,20.90999985,20.90999985,20.90999985,7.746186733,2313910
2001-12-12,21.20999908,21.20999908,21.20999908,21.20999908,7.857322693,1651315
2001-12-13,20.24999809,20.24999809,20.24999809,20.24999809,7.501687527,1890460
2001-12-14,20.84999847,20.84999847,20.84999847,20.84999847,7.723959923,1438090
2001-12-17,20.84999847,20.84999847,20.84999847,20.84999847,7.723959923,0
2001-12-18,21.38999939,21.38999939,21.38999939,21.38999939,7.924004078,2840915
2001-12-19,20.26999855,20.26999855,20.26999855,20.26999855,7.509094715,785850
2001-12-20,19.61999893,19.61999893,19.61999893,19.61999893,7.268301487,1398880
2001-12-21,19.43999863,19.43999863,19.43999863,19.43999863,7.201620102,485550
2001-12-24,19.16999817,19.16999817,19.16999817,19.16999817,7.101596355,359955
2001-12-25,19.16999817,19.16999817,19.16999817,19.16999817,7.101596355,0
2001-12-26,19.20999908,19.20999908,19.20999908,19.20999908,7.116415501,863435
2001-12-27,18.96999931,18.96999931,18.96999931,18.96999931,7.027506351,408930
2001-12-28,19.45999908,19.45999908,19.45999908,19.45999908,7.209028244,564205
2001-12-31,19.95999908,19.95999908,19.95999908,19.95999908,7.394256115,792935
2002-01-01,19.95999908,19.95999908,19.95999908,19.95999908,7.394256115,0
2002-01-02,19.96999931,19.96999931,19.96999931,19.96999931,7.39796114,1033255
2002-01-03,20.12999916,20.12999916,20.12999916,20.12999916,7.457232475,922430
2002-01-04,20.13999939,20.13999939,20.13999939,20.13999939,7.460937977,1363955
2002-01-07,19.93999863,19.93999863,19.93999863,19.93999863,7.386846066,1785785
2002-01-08,19.90999985,19.90999985,19.90999985,19.90999985,7.375734329,1340410
2002-01-09,20.26999855,20.26999855,20.26999855,20.26999855,7.509094715,1572270
2002-01-10,21.44999886,21.44999886,21.44999886,21.44999886,7.946231842,3301690
2002-01-11,22.58999825,22.58999825,22.58999825,22.58999825,8.368549347,7543900
2002-01-14,23.53999901,23.53999901,23.53999901,23.53999901,8.720479012,5861350
2002-01-15,23.19999886,23.19999886,23.19999886,23.19999886,8.594526291,4593585
2002-01-16,25.19999886,25.19999886,25.19999886,25.19999886,9.33543396,8625920
2002-01-17,26.1799984,26.1799984,26.1799984,26.1799984,9.698478699,10578480
2002-01-18,25.11999893,25.11999893,25.11999893,25.11999893,9.305797577,4170135
2002-01-21,23.25999832,23.25999832,23.25999832,23.25999832,8.616750717,5723060
2002-01-22,24.1099987,24.1099987,24.1099987,24.1099987,8.931637764,5782825
2002-01-23,24.71999931,24.71999931,24.71999931,24.71999931,9.157615662,5719955
2002-01-24,24.39999962,24.39999962,24.39999962,24.39999962,9.039072037,3159850
2002-01-25,24.40999985,24.40999985,24.40999985,24.40999985,9.042776108,1320995
2002-01-28,23.24999809,23.24999809,23.24999809,23.24999809,8.613048553,2371275
2002-01-29,23.8599987,23.8599987,23.8599987,23.8599987,8.839026451,1703880
2002-01-30,24.14999962,24.14999962,24.14999962,24.14999962,8.946455002,3933715
2002-01-31,24.98999977,24.98999977,24.98999977,24.98999977,9.257638931,3251045
2002-02-01,25.25999832,25.25999832,25.25999832,25.25999832,9.357660294,3611880
2002-02-04,25.47999954,25.47999954,25.47999954,25.47999954,9.439159393,2298995
2002-02-05,24.80999947,24.80999947,24.80999947,24.80999947,9.190956116,1015830
2002-02-06,26.87999916,26.87999916,26.87999916,26.87999916,9.957795143,12057265
2002-02-07,27.41999817,27.41999817,27.41999817,27.41999817,10.15783882,9501130
2002-02-08,27.01999855,27.01999855,27.01999855,27.01999855,10.00965977,2754030
2002-02-11,29.26999855,29.26999855,29.26999855,29.26999855,10.84318066,8140165
2002-02-12,28.72999954,28.72999954,28.72999954,28.72999954,10.64313602,12295630
2002-02-13,28.14999962,28.14999962,28.14999962,28.14999962,10.42827129,4355365
2002-02-14,28.34999847,28.34999847,28.34999847,28.34999847,10.50236225,4728550
2002-02-15,27.78999901,27.78999901,27.78999901,27.78999901,10.29490662,6522280
2002-02-18,27.57999992,27.57999992,27.57999992,27.57999992,10.21711349,1565285
2002-02-19,27.3599987,27.3599987,27.3599987,27.3599987,10.13561344,3684345
2002-02-20,27.37999916,27.37999916,27.37999916,27.37999916,10.14302254,1816295
2002-02-21,27.51999855,27.51999855,27.51999855,27.51999855,10.19488525,3585890
2002-02-22,27.33999825,27.33999825,27.33999825,27.33999825,10.12820339,1249595
2002-02-25,28.12999916,28.12999916,28.12999916,28.12999916,10.42086029,4045950
2002-02-26,29.31999969,29.31999969,29.31999969,29.31999969,10.86170387,5700985
2002-02-27,28.72999954,28.72999954,28.72999954,28.72999954,10.64313602,3542980
2002-02-28,28.44999886,28.44999886,28.44999886,28.44999886,10.53940964,4726610
2002-03-01,28.88999939,28.88999939,28.88999939,28.88999939,10.70240879,4458095
2002-03-04,27.76999855,27.76999855,27.76999855,27.76999855,10.28749943,1932740
2002-03-05,26.1799984,26.1799984,26.1799984,26.1799984,9.698478699,4735050
2002-03-06,25.18999863,25.18999863,25.18999863,25.18999863,9.331727028,16295660
2002-03-07,25.88999939,25.88999939,25.88999939,25.88999939,9.591046333,4556790
2002-03-08,26.66999817,26.66999817,26.66999817,26.66999817,9.880000114,5045600
2002-03-11,27.00999832,27.00999832,27.00999832,27.00999832,10.00595284,3324550
2002-03-12,25.82999992,25.82999992,25.82999992,25.82999992,9.568819046,1706935
2002-03-13,26.04999924,26.04999924,26.04999924,26.04999924,9.650317192,1852410
2002-03-14,25.75999832,25.75999832,25.75999832,25.75999832,9.542886734,785040
2002-03-15,25.9299984,25.9299984,25.9299984,25.9299984,9.605863571,2269070
2002-03-18,27.30999947,27.30999947,27.30999947,27.30999947,10.11709118,3545280
2002-03-19,26.21999931,26.21999931,26.21999931,26.21999931,9.713295937,2086760
2002-03-20,25.77999878,25.77999878,25.77999878,25.77999878,9.55029583,1756895
2002-03-21,24.32999992,24.32999992,24.32999992,24.32999992,9.013138771,4145985
2002-03-22,24.64999962,24.64999962,24.64999962,24.64999962,9.131684303,1467535
2002-03-25,24.64999962,24.64999962,24.64999962,24.64999962,9.131684303,0
2002-03-26,23.50999832,23.50999832,23.50999832,23.50999832,8.709365845,1616485
2002-03-27,24.66999817,24.66999817,24.66999817,24.66999817,9.139090538,3964460
2002-03-28,25.24999809,25.24999809,25.24999809,25.24999809,9.353955269,3320515
2002-03-29,25.24999809,25.24999809,25.24999809,25.24999809,9.353955269,0
2002-04-01,25.21999931,25.21999931,25.21999931,25.21999931,9.342843056,1801680
2002-04-02,24.71999931,24.71999931,24.71999931,24.71999931,9.157615662,3524405
2002-04-03,24.99999809,24.99999809,24.99999809,24.99999809,9.261341095,1498565
2002-04-04,25.01999855,25.01999855,25.01999855,25.01999855,9.268751144,1357505
2002-04-05,25.49999809,25.49999809,25.49999809,25.49999809,9.446568489,3351670
2002-04-08,25.46999931,25.46999931,25.46999931,25.46999931,9.435455322,2235965
2002-04-09,25.96999931,25.96999931,25.96999931,25.96999931,9.620682716,4331790
2002-04-10,26.50999832,26.50999832,26.50999832,26.50999832,9.820727348,4060940
2002-04-11,26.47999954,26.47999954,26.47999954,26.47999954,9.809615135,1357480
2002-04-12,27.25999832,27.25999832,27.25999832,27.25999832,10.09856606,5765585
2002-04-15,26.91999817,26.91999817,26.91999817,26.91999817,9.972613335,2423530
2002-04-16,26.4299984,26.4299984,26.4299984,26.4299984,9.791090965,589095
2002-04-17,25.6099987,25.6099987,25.6099987,25.6099987,9.487318039,1833775
2002-04-18,25.70999908,25.70999908,25.70999908,25.70999908,9.524363518,2057630
2002-04-19,25.8599987,25.8599987,25.8599987,25.8599987,9.57993412,936695
2002-04-22,25.20999908,25.20999908,25.20999908,25.20999908,9.339137077,1383490
2002-04-23,25.78999901,25.78999901,25.78999901,25.78999901,9.554000854,3250735
2002-04-24,25.91999817,25.91999817,25.91999817,25.91999817,9.602158546,1542845
2002-04-25,26.32999992,26.32999992,26.32999992,26.32999992,9.754045486,2925235
2002-04-26,26.11999893,26.11999893,26.11999893,26.11999893,9.676249504,991920
2002-04-29,25.91999817,25.91999817,25.91999817,25.91999817,9.602158546,489315
2002-04-30,25.77999878,25.77999878,25.77999878,25.77999878,9.55029583,601720
2002-05-01,25.77999878,25.77999878,25.77999878,25.77999878,9.55029583,0
2002-05-02,26.12999916,26.12999916,26.12999916,26.12999916,9.679953575,534410
2002-05-03,26.26999855,26.26999855,26.26999855,26.26999855,9.731819153,847935
2002-05-06,26.84999847,26.84999847,26.84999847,26.84999847,9.946681023,1397480
2002-05-07,27.96999931,27.96999931,27.96999931,27.96999931,10.36158848,4942750
2002-05-08,27.71999931,27.71999931,27.71999931,27.71999931,10.26897812,2573140
2002-05-09,27.90999985,27.90999985,27.90999985,27.90999985,10.33936214,1308300
2002-05-10,28.02999878,28.02999878,28.02999878,28.02999878,10.38381481,2603460
2002-05-13,28.53999901,28.53999901,28.53999901,28.53999901,10.57274818,1833665
2002-05-14,29.32999992,29.32999992,29.32999992,29.32999992,10.86540794,5792530
